Dataset ID,IL ID,Cation,Anion,cation SMILES,anion SMILES,IL SMILES,Cationic family,Anionic family,Excluded IL,Accepted dataset,T/K,n_mPas(o),ln(n_mPas),Normalized SMILES,RANDOM,IL
3,1,"azp-2o1,1",ntf2,COCC[N+]1(C)CCCCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,COCC[N+]1(C)CCCCCC1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,azepanium,NTf2 derivatives,False,True,290.15,221.8,5.401776075,COCC[N+]1(C)CCCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1,1
3,1,"azp-2o1,1",ntf2,COCC[N+]1(C)CCCCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,COCC[N+]1(C)CCCCCC1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,azepanium,NTf2 derivatives,False,True,295.95,154.7,5.041487758,COCC[N+]1(C)CCCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,1
3,1,"azp-2o1,1",ntf2,COCC[N+]1(C)CCCCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,COCC[N+]1(C)CCCCCC1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,azepanium,NTf2 derivatives,False,True,301.55,111.7,4.715816706,COCC[N+]1(C)CCCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3,1
3,1,"azp-2o1,1",ntf2,COCC[N+]1(C)CCCCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,COCC[N+]1(C)CCCCCC1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,azepanium,NTf2 derivatives,False,True,307.15,82.89,4.417514428,COCC[N+]1(C)CCCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,4,1
3,1,"azp-2o1,1",ntf2,COCC[N+]1(C)CCCCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,COCC[N+]1(C)CCCCCC1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,azepanium,NTf2 derivatives,False,True,312.75,63.33,4.148359151,COCC[N+]1(C)CCCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,5,1
3,1,"azp-2o1,1",ntf2,COCC[N+]1(C)CCCCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,COCC[N+]1(C)CCCCCC1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,azepanium,NTf2 derivatives,False,True,318.35,49.58,3.903587527,COCC[N+]1(C)CCCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,6,1
3,1,"azp-2o1,1",ntf2,COCC[N+]1(C)CCCCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,COCC[N+]1(C)CCCCCC1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,azepanium,NTf2 derivatives,False,True,323.95,39.71,3.681603045,COCC[N+]1(C)CCCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,7,1
3,1,"azp-2o1,1",ntf2,COCC[N+]1(C)CCCCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,COCC[N+]1(C)CCCCCC1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,azepanium,NTf2 derivatives,False,True,329.65,32.21,3.472276963,COCC[N+]1(C)CCCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,8,1
3,1,"azp-2o1,1",ntf2,COCC[N+]1(C)CCCCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,COCC[N+]1(C)CCCCCC1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,azepanium,NTf2 derivatives,False,True,335.25,26.52,3.277899165,COCC[N+]1(C)CCCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,9,1
3,1,"azp-2o1,1",ntf2,COCC[N+]1(C)CCCCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,COCC[N+]1(C)CCCCCC1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,azepanium,NTf2 derivatives,False,True,340.85,22.4,3.109060959,COCC[N+]1(C)CCCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,10,1
3,1,"azp-2o1,1",ntf2,COCC[N+]1(C)CCCCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,COCC[N+]1(C)CCCCCC1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,azepanium,NTf2 derivatives,False,True,346.35,18.92,2.940219564,COCC[N+]1(C)CCCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,11,1
3,1,"azp-2o1,1",ntf2,COCC[N+]1(C)CCCCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,COCC[N+]1(C)CCCCCC1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,azepanium,NTf2 derivatives,False,True,352.05,16.18,2.783775912,COCC[N+]1(C)CCCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,12,1
3,1,"azp-2o1,1",ntf2,COCC[N+]1(C)CCCCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,COCC[N+]1(C)CCCCCC1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,azepanium,NTf2 derivatives,False,True,357.65,14.04,2.641910399,COCC[N+]1(C)CCCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,13,1
4,2,"azp-2o1,1",otf,COCC[N+]1(C)CCCCCC1,[O-]S(=O)(=O)C(F)(F)F,COCC[N+]1(C)CCCCCC1.[O-]S(=O)(=O)C(F)(F)F,azepanium,sulfonates,False,True,298.1,797.5,6.681481835,COCC[N+]1(C)CCCCCC1.O=S(=O)([O-])C(F)(F)F,14,2
4,2,"azp-2o1,1",otf,COCC[N+]1(C)CCCCCC1,[O-]S(=O)(=O)C(F)(F)F,COCC[N+]1(C)CCCCCC1.[O-]S(=O)(=O)C(F)(F)F,azepanium,sulfonates,False,True,303.1,579.7,6.362510728,COCC[N+]1(C)CCCCCC1.O=S(=O)([O-])C(F)(F)F,15,2
4,2,"azp-2o1,1",otf,COCC[N+]1(C)CCCCCC1,[O-]S(=O)(=O)C(F)(F)F,COCC[N+]1(C)CCCCCC1.[O-]S(=O)(=O)C(F)(F)F,azepanium,sulfonates,False,True,308.1,418.5,6.03667689,COCC[N+]1(C)CCCCCC1.O=S(=O)([O-])C(F)(F)F,16,2
4,2,"azp-2o1,1",otf,COCC[N+]1(C)CCCCCC1,[O-]S(=O)(=O)C(F)(F)F,COCC[N+]1(C)CCCCCC1.[O-]S(=O)(=O)C(F)(F)F,azepanium,sulfonates,False,True,313.1,305.8,5.722931293,COCC[N+]1(C)CCCCCC1.O=S(=O)([O-])C(F)(F)F,17,2
4,2,"azp-2o1,1",otf,COCC[N+]1(C)CCCCCC1,[O-]S(=O)(=O)C(F)(F)F,COCC[N+]1(C)CCCCCC1.[O-]S(=O)(=O)C(F)(F)F,azepanium,sulfonates,False,True,318.1,227.1,5.425390449,COCC[N+]1(C)CCCCCC1.O=S(=O)([O-])C(F)(F)F,18,2
4,2,"azp-2o1,1",otf,COCC[N+]1(C)CCCCCC1,[O-]S(=O)(=O)C(F)(F)F,COCC[N+]1(C)CCCCCC1.[O-]S(=O)(=O)C(F)(F)F,azepanium,sulfonates,False,True,323.1,171.7,5.145748768,COCC[N+]1(C)CCCCCC1.O=S(=O)([O-])C(F)(F)F,19,2
4,2,"azp-2o1,1",otf,COCC[N+]1(C)CCCCCC1,[O-]S(=O)(=O)C(F)(F)F,COCC[N+]1(C)CCCCCC1.[O-]S(=O)(=O)C(F)(F)F,azepanium,sulfonates,False,True,328.1,132.4,4.885827644,COCC[N+]1(C)CCCCCC1.O=S(=O)([O-])C(F)(F)F,20,2
4,2,"azp-2o1,1",otf,COCC[N+]1(C)CCCCCC1,[O-]S(=O)(=O)C(F)(F)F,COCC[N+]1(C)CCCCCC1.[O-]S(=O)(=O)C(F)(F)F,azepanium,sulfonates,False,True,333.1,103.7,4.641502115,COCC[N+]1(C)CCCCCC1.O=S(=O)([O-])C(F)(F)F,21,2
4,2,"azp-2o1,1",otf,COCC[N+]1(C)CCCCCC1,[O-]S(=O)(=O)C(F)(F)F,COCC[N+]1(C)CCCCCC1.[O-]S(=O)(=O)C(F)(F)F,azepanium,sulfonates,False,True,338.1,83.1,4.420044702,COCC[N+]1(C)CCCCCC1.O=S(=O)([O-])C(F)(F)F,22,2
4,2,"azp-2o1,1",otf,COCC[N+]1(C)CCCCCC1,[O-]S(=O)(=O)C(F)(F)F,COCC[N+]1(C)CCCCCC1.[O-]S(=O)(=O)C(F)(F)F,azepanium,sulfonates,False,True,343.1,67.1,4.206184044,COCC[N+]1(C)CCCCCC1.O=S(=O)([O-])C(F)(F)F,23,2
4,2,"azp-2o1,1",otf,COCC[N+]1(C)CCCCCC1,[O-]S(=O)(=O)C(F)(F)F,COCC[N+]1(C)CCCCCC1.[O-]S(=O)(=O)C(F)(F)F,azepanium,sulfonates,False,True,348.1,55.1,4.009149716,COCC[N+]1(C)CCCCCC1.O=S(=O)([O-])C(F)(F)F,24,2
4,2,"azp-2o1,1",otf,COCC[N+]1(C)CCCCCC1,[O-]S(=O)(=O)C(F)(F)F,COCC[N+]1(C)CCCCCC1.[O-]S(=O)(=O)C(F)(F)F,azepanium,sulfonates,False,True,353.1,45.7,3.822098298,COCC[N+]1(C)CCCCCC1.O=S(=O)([O-])C(F)(F)F,25,2
4,2,"azp-2o1,1",otf,COCC[N+]1(C)CCCCCC1,[O-]S(=O)(=O)C(F)(F)F,COCC[N+]1(C)CCCCCC1.[O-]S(=O)(=O)C(F)(F)F,azepanium,sulfonates,False,True,358.1,37.9,3.634951112,COCC[N+]1(C)CCCCCC1.O=S(=O)([O-])C(F)(F)F,26,2
4,2,"azp-2o1,1",otf,COCC[N+]1(C)CCCCCC1,[O-]S(=O)(=O)C(F)(F)F,COCC[N+]1(C)CCCCCC1.[O-]S(=O)(=O)C(F)(F)F,azepanium,sulfonates,False,True,363.1,31.6,3.453157121,COCC[N+]1(C)CCCCCC1.O=S(=O)([O-])C(F)(F)F,27,2
4,2,"azp-2o1,1",otf,COCC[N+]1(C)CCCCCC1,[O-]S(=O)(=O)C(F)(F)F,COCC[N+]1(C)CCCCCC1.[O-]S(=O)(=O)C(F)(F)F,azepanium,sulfonates,False,True,368.1,26.5,3.277144733,COCC[N+]1(C)CCCCCC1.O=S(=O)([O-])C(F)(F)F,28,2
6,3,"azp-2o1,1",tfa,COCC[N+]1(C)CCCCCC1,[O-]C(=O)C(F)(F)F,COCC[N+]1(C)CCCCCC1.[O-]C(=O)C(F)(F)F,azepanium,carboxylates,False,True,298.1,576.9,6.357668941,COCC[N+]1(C)CCCCCC1.O=C([O-])C(F)(F)F,29,3
6,3,"azp-2o1,1",tfa,COCC[N+]1(C)CCCCCC1,[O-]C(=O)C(F)(F)F,COCC[N+]1(C)CCCCCC1.[O-]C(=O)C(F)(F)F,azepanium,carboxylates,False,True,303.1,403.4,5.999928626,COCC[N+]1(C)CCCCCC1.O=C([O-])C(F)(F)F,30,3
6,3,"azp-2o1,1",tfa,COCC[N+]1(C)CCCCCC1,[O-]C(=O)C(F)(F)F,COCC[N+]1(C)CCCCCC1.[O-]C(=O)C(F)(F)F,azepanium,carboxylates,False,True,308.1,285.1,5.652839996,COCC[N+]1(C)CCCCCC1.O=C([O-])C(F)(F)F,31,3
6,3,"azp-2o1,1",tfa,COCC[N+]1(C)CCCCCC1,[O-]C(=O)C(F)(F)F,COCC[N+]1(C)CCCCCC1.[O-]C(=O)C(F)(F)F,azepanium,carboxylates,False,True,313.1,206.3,5.32933142,COCC[N+]1(C)CCCCCC1.O=C([O-])C(F)(F)F,32,3
6,3,"azp-2o1,1",tfa,COCC[N+]1(C)CCCCCC1,[O-]C(=O)C(F)(F)F,COCC[N+]1(C)CCCCCC1.[O-]C(=O)C(F)(F)F,azepanium,carboxylates,False,True,318.1,152.2,5.025195445,COCC[N+]1(C)CCCCCC1.O=C([O-])C(F)(F)F,33,3
6,3,"azp-2o1,1",tfa,COCC[N+]1(C)CCCCCC1,[O-]C(=O)C(F)(F)F,COCC[N+]1(C)CCCCCC1.[O-]C(=O)C(F)(F)F,azepanium,carboxylates,False,True,323.1,114.4,4.739701079,COCC[N+]1(C)CCCCCC1.O=C([O-])C(F)(F)F,34,3
6,3,"azp-2o1,1",tfa,COCC[N+]1(C)CCCCCC1,[O-]C(=O)C(F)(F)F,COCC[N+]1(C)CCCCCC1.[O-]C(=O)C(F)(F)F,azepanium,carboxylates,False,True,328.1,87.7,4.473921899,COCC[N+]1(C)CCCCCC1.O=C([O-])C(F)(F)F,35,3
6,3,"azp-2o1,1",tfa,COCC[N+]1(C)CCCCCC1,[O-]C(=O)C(F)(F)F,COCC[N+]1(C)CCCCCC1.[O-]C(=O)C(F)(F)F,azepanium,carboxylates,False,True,333.1,68.2,4.222444565,COCC[N+]1(C)CCCCCC1.O=C([O-])C(F)(F)F,36,3
6,3,"azp-2o1,1",tfa,COCC[N+]1(C)CCCCCC1,[O-]C(=O)C(F)(F)F,COCC[N+]1(C)CCCCCC1.[O-]C(=O)C(F)(F)F,azepanium,carboxylates,False,True,338.1,54.1,3.990834186,COCC[N+]1(C)CCCCCC1.O=C([O-])C(F)(F)F,37,3
6,3,"azp-2o1,1",tfa,COCC[N+]1(C)CCCCCC1,[O-]C(=O)C(F)(F)F,COCC[N+]1(C)CCCCCC1.[O-]C(=O)C(F)(F)F,azepanium,carboxylates,False,True,343.1,43.6,3.77505715,COCC[N+]1(C)CCCCCC1.O=C([O-])C(F)(F)F,38,3
6,3,"azp-2o1,1",tfa,COCC[N+]1(C)CCCCCC1,[O-]C(=O)C(F)(F)F,COCC[N+]1(C)CCCCCC1.[O-]C(=O)C(F)(F)F,azepanium,carboxylates,False,True,348.1,35.8,3.577947893,COCC[N+]1(C)CCCCCC1.O=C([O-])C(F)(F)F,39,3
6,3,"azp-2o1,1",tfa,COCC[N+]1(C)CCCCCC1,[O-]C(=O)C(F)(F)F,COCC[N+]1(C)CCCCCC1.[O-]C(=O)C(F)(F)F,azepanium,carboxylates,False,True,353.1,29.6,3.387774361,COCC[N+]1(C)CCCCCC1.O=C([O-])C(F)(F)F,40,3
6,3,"azp-2o1,1",tfa,COCC[N+]1(C)CCCCCC1,[O-]C(=O)C(F)(F)F,COCC[N+]1(C)CCCCCC1.[O-]C(=O)C(F)(F)F,azepanium,carboxylates,False,True,358.1,24.8,3.210843653,COCC[N+]1(C)CCCCCC1.O=C([O-])C(F)(F)F,41,3
6,3,"azp-2o1,1",tfa,COCC[N+]1(C)CCCCCC1,[O-]C(=O)C(F)(F)F,COCC[N+]1(C)CCCCCC1.[O-]C(=O)C(F)(F)F,azepanium,carboxylates,False,True,363.1,21.0,3.044522438,COCC[N+]1(C)CCCCCC1.O=C([O-])C(F)(F)F,42,3
6,3,"azp-2o1,1",tfa,COCC[N+]1(C)CCCCCC1,[O-]C(=O)C(F)(F)F,COCC[N+]1(C)CCCCCC1.[O-]C(=O)C(F)(F)F,azepanium,carboxylates,False,True,368.1,17.8,2.879198457,COCC[N+]1(C)CCCCCC1.O=C([O-])C(F)(F)F,43,3
8,4,"azp-2o1,2o1",ntf2,COCC[N+]1(CCOC)CCCCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,COCC[N+]1(CCOC)CCCCCC1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,azepanium,NTf2 derivatives,False,True,292.05,206.5,5.330300412,COCC[N+]1(CCOC)CCCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,44,4
8,4,"azp-2o1,2o1",ntf2,COCC[N+]1(CCOC)CCCCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,COCC[N+]1(CCOC)CCCCCC1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,azepanium,NTf2 derivatives,False,True,298.05,136.9,4.919250732,COCC[N+]1(CCOC)CCCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,45,4
8,4,"azp-2o1,2o1",ntf2,COCC[N+]1(CCOC)CCCCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,COCC[N+]1(CCOC)CCCCCC1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,azepanium,NTf2 derivatives,False,True,304.05,95.23,4.556295018,COCC[N+]1(CCOC)CCCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,46,4
8,4,"azp-2o1,2o1",ntf2,COCC[N+]1(CCOC)CCCCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,COCC[N+]1(CCOC)CCCCCC1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,azepanium,NTf2 derivatives,False,True,309.95,68.33,4.224348909,COCC[N+]1(CCOC)CCCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,47,4
8,4,"azp-2o1,2o1",ntf2,COCC[N+]1(CCOC)CCCCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,COCC[N+]1(CCOC)CCCCCC1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,azepanium,NTf2 derivatives,False,True,315.85,51.02,3.932217713,COCC[N+]1(CCOC)CCCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,48,4
8,4,"azp-2o1,2o1",ntf2,COCC[N+]1(CCOC)CCCCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,COCC[N+]1(CCOC)CCCCCC1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,azepanium,NTf2 derivatives,False,True,321.75,39.23,3.66944176,COCC[N+]1(CCOC)CCCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,49,4
8,4,"azp-2o1,2o1",ntf2,COCC[N+]1(CCOC)CCCCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,COCC[N+]1(CCOC)CCCCCC1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,azepanium,NTf2 derivatives,False,True,327.65,31.1,3.437207819,COCC[N+]1(CCOC)CCCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,50,4
8,4,"azp-2o1,2o1",ntf2,COCC[N+]1(CCOC)CCCCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,COCC[N+]1(CCOC)CCCCCC1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,azepanium,NTf2 derivatives,False,True,333.65,25.12,3.223664342,COCC[N+]1(CCOC)CCCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,51,4
8,4,"azp-2o1,2o1",ntf2,COCC[N+]1(CCOC)CCCCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,COCC[N+]1(CCOC)CCCCCC1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,azepanium,NTf2 derivatives,False,True,339.55,20.61,3.025776395,COCC[N+]1(CCOC)CCCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,52,4
8,4,"azp-2o1,2o1",ntf2,COCC[N+]1(CCOC)CCCCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,COCC[N+]1(CCOC)CCCCCC1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,azepanium,NTf2 derivatives,False,True,345.45,17.07,2.837322537,COCC[N+]1(CCOC)CCCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,53,4
8,4,"azp-2o1,2o1",ntf2,COCC[N+]1(CCOC)CCCCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,COCC[N+]1(CCOC)CCCCCC1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,azepanium,NTf2 derivatives,False,True,351.35,14.32,2.661657162,COCC[N+]1(CCOC)CCCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,54,4
8,4,"azp-2o1,2o1",ntf2,COCC[N+]1(CCOC)CCCCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,COCC[N+]1(CCOC)CCCCCC1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,azepanium,NTf2 derivatives,False,True,357.35,12.2,2.501435952,COCC[N+]1(CCOC)CCCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,55,4
11,5,"azp-4,1",ntf2,CCCC[N+]1(C)CCCCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[N+]1(C)CCCCCC1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,azepanium,NTf2 derivatives,False,True,290.15,561.3,6.330255522,CCCC[N+]1(C)CCCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,56,5
11,5,"azp-4,1",ntf2,CCCC[N+]1(C)CCCCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[N+]1(C)CCCCCC1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,azepanium,NTf2 derivatives,False,True,295.95,361.7,5.890815139,CCCC[N+]1(C)CCCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,57,5
11,5,"azp-4,1",ntf2,CCCC[N+]1(C)CCCCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[N+]1(C)CCCCCC1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,azepanium,NTf2 derivatives,False,True,301.55,243.6,5.495527536,CCCC[N+]1(C)CCCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,58,5
11,5,"azp-4,1",ntf2,CCCC[N+]1(C)CCCCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[N+]1(C)CCCCCC1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,azepanium,NTf2 derivatives,False,True,307.15,170.7,5.13990763,CCCC[N+]1(C)CCCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,59,5
11,5,"azp-4,1",ntf2,CCCC[N+]1(C)CCCCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[N+]1(C)CCCCCC1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,azepanium,NTf2 derivatives,False,True,312.75,124.0,4.820281566,CCCC[N+]1(C)CCCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,60,5
11,5,"azp-4,1",ntf2,CCCC[N+]1(C)CCCCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[N+]1(C)CCCCCC1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,azepanium,NTf2 derivatives,False,True,318.35,92.44,4.526559785,CCCC[N+]1(C)CCCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,61,5
11,5,"azp-4,1",ntf2,CCCC[N+]1(C)CCCCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[N+]1(C)CCCCCC1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,azepanium,NTf2 derivatives,False,True,323.95,70.83,4.26028264,CCCC[N+]1(C)CCCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,62,5
11,5,"azp-4,1",ntf2,CCCC[N+]1(C)CCCCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[N+]1(C)CCCCCC1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,azepanium,NTf2 derivatives,False,True,329.65,55.15,4.010056746,CCCC[N+]1(C)CCCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,63,5
11,5,"azp-4,1",ntf2,CCCC[N+]1(C)CCCCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[N+]1(C)CCCCCC1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,azepanium,NTf2 derivatives,False,True,335.25,43.97,3.783507583,CCCC[N+]1(C)CCCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,64,5
11,5,"azp-4,1",ntf2,CCCC[N+]1(C)CCCCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[N+]1(C)CCCCCC1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,azepanium,NTf2 derivatives,False,True,340.85,35.5,3.569532696,CCCC[N+]1(C)CCCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,65,5
11,5,"azp-4,1",ntf2,CCCC[N+]1(C)CCCCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[N+]1(C)CCCCCC1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,azepanium,NTf2 derivatives,False,True,346.35,29.05,3.369018483,CCCC[N+]1(C)CCCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,66,5
11,5,"azp-4,1",ntf2,CCCC[N+]1(C)CCCCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[N+]1(C)CCCCCC1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,azepanium,NTf2 derivatives,False,True,352.05,24.21,3.186765771,CCCC[N+]1(C)CCCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,67,5
11,5,"azp-4,1",ntf2,CCCC[N+]1(C)CCCCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[N+]1(C)CCCCCC1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,azepanium,NTf2 derivatives,False,True,357.65,20.29,3.010128154,CCCC[N+]1(C)CCCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,68,5
